ts_code,trade_date,open,high,low,close,vol,amount
600519.SH,2015-12-29,218.62,220.44,218.51,219.83,15774.33,345982.477
600519.SH,2015-12-30,220.18,220.66,217.52,218.86,20147.66,440489.185
600519.SH,2015-12-31,218.22,219.5,217.82,218.19,19673.87,429872.169
600519.SH,2016-01-04,218.0,218.0,209.99,210.02,17349.69,371909.829
600519.SH,2016-01-05,210.0,213.97,207.51,212.82,31908.91,672596.329
600519.SH,2016-01-06,212.78,213.66,209.3,212.18,23760.9,502483.565
600519.SH,2016-01-07,208.99,208.99,200.03,202.23,8148.68,167829.92
600519.SH,2016-01-08,204.17,208.0,200.0,204.63,44510.09,911812.833
600519.SH,2016-01-11,203.16,203.79,199.4,199.86,29702.58,596838.948
600519.SH,2016-01-12,201.1,202.1,196.0,196.79,40287.23,801495.583
600519.SH,2016-01-13,199.1,206.0,198.6,199.78,29201.98,592420.624
600519.SH,2016-01-14,197.11,205.98,195.51,204.82,34776.06,699341.426
600519.SH,2016-01-15,204.75,206.18,198.0,199.0,26681.19,537750.009
600519.SH,2016-01-18,198.0,202.4,197.2,199.43,27371.23,548614.385
600519.SH,2016-01-19,201.0,210.33,200.01,210.24,59110.22,1224859.286
600519.SH,2016-01-20,207.0,210.16,201.01,202.32,40968.66,835946.965
600519.SH,2016-01-21,201.26,204.59,199.9,200.26,21832.29,439737.651
600519.SH,2016-01-22,203.11,203.4,198.81,202.74,22733.48,456952.021
600519.SH,2016-01-25,203.0,203.49,201.5,202.77,13750.45,278273.547
600519.SH,2016-01-26,200.99,204.47,198.5,199.01,22280.92,448487.464
600519.SH,2016-01-27,199.98,200.89,195.7,199.93,29840.41,589842.577
600519.SH,2016-01-28,199.75,199.75,195.62,196.64,17903.0,353744.037
600519.SH,2016-01-29,197.48,202.5,197.0,200.65,23090.24,461975.279
600519.SH,2016-02-01,202.1,202.8,199.89,201.29,19178.02,386028.337
600519.SH,2016-02-02,202.0,204.8,200.64,204.55,17842.08,362596.993
600519.SH,2016-02-03,202.58,204.56,201.5,203.66,15156.99,307933.687
600519.SH,2016-02-04,204.8,205.88,203.54,204.99,16624.75,340315.128
600519.SH,2016-02-05,204.99,205.18,202.53,203.87,14227.67,290691.678
600519.SH,2016-02-15,200.0,203.0,199.6,200.41,19470.18,390748.384
600519.SH,2016-02-16,200.56,208.0,200.56,203.92,19223.16,393326.285
600519.SH,2016-02-17,203.74,204.92,200.51,202.3,20349.11,411126.979
600519.SH,2016-02-18,203.2,203.6,201.1,201.71,18892.56,381696.249
600519.SH,2016-02-19,201.62,203.18,201.13,203.11,14238.46,287755.552
600519.SH,2016-02-22,206.0,208.32,206.0,207.8,27759.86,574540.624
600519.SH,2016-02-23,207.77,214.98,207.02,212.41,37460.89,795824.522
600519.SH,2016-02-24,212.2,218.03,211.01,217.74,33129.02,717612.347
600519.SH,2016-02-25,218.8,220.48,212.13,212.41,39480.65,855036.777
600519.SH,2016-02-26,213.1,219.25,211.26,216.84,28332.71,609924.298
600519.SH,2016-02-29,218.99,220.88,206.8,214.91,47712.46,1022532.377
600519.SH,2016-03-01,215.96,220.3,210.4,218.42,34004.59,736088.847
600519.SH,2016-03-02,219.0,225.5,218.67,224.22,47942.66,1073462.814
600519.SH,2016-03-03,225.0,231.98,221.66,227.81,40193.28,914557.333
600519.SH,2016-03-04,226.88,240.16,225.01,238.78,85838.69,2007278.355
600519.SH,2016-03-07,238.11,240.0,231.05,233.64,39345.55,924016.283
600519.SH,2016-03-08,233.3,233.3,227.0,229.21,26147.22,600938.828
600519.SH,2016-03-09,227.0,232.65,226.1,227.44,16402.6,375804.071
600519.SH,2016-03-10,228.99,233.7,228.0,228.06,25727.46,593953.294
600519.SH,2016-03-11,226.54,231.88,225.5,228.05,16320.08,373343.712
600519.SH,2016-03-14,230.76,233.5,222.2,224.57,45277.83,1029457.824
600519.SH,2016-03-15,224.8,234.39,224.34,231.92,36356.33,832373.597
600519.SH,2016-03-16,230.22,232.5,225.0,228.61,24250.97,555358.085
600519.SH,2016-03-17,230.0,234.1,228.3,229.56,28820.95,665454.446
600519.SH,2016-03-18,232.0,232.26,225.78,226.0,70568.94,1613934.123
600519.SH,2016-03-21,226.66,232.02,226.65,231.98,38547.45,885665.711
600519.SH,2016-03-22,232.26,238.18,231.5,234.49,41766.61,981582.397
600519.SH,2016-03-23,235.2,237.0,232.68,234.97,21412.06,503035.65
600519.SH,2016-03-24,235.0,245.4,231.3,242.66,62068.02,1487290.878
600519.SH,2016-03-25,242.5,249.79,241.02,244.98,44756.16,1100326.15
600519.SH,2016-03-28,244.98,253.38,244.98,249.58,48337.65,1207751.715
600519.SH,2016-03-29,249.6,251.0,244.44,248.11,36688.05,911522.995
600519.SH,2016-03-30,249.0,250.4,245.48,248.66,27782.6,688591.402
600519.SH,2016-03-31,249.84,250.3,246.99,247.64,19457.34,483196.895
600519.SH,2016-04-01,248.95,250.49,244.54,245.09,25146.07,620149.506
600519.SH,2016-04-05,243.0,247.5,243.0,245.52,25047.85,615354.327
600519.SH,2016-04-06,245.8,257.6,245.8,257.21,48424.92,1225137.02
600519.SH,2016-04-07,256.89,257.48,252.62,254.11,25536.39,650128.766
600519.SH,2016-04-08,252.0,255.89,248.2,249.86,23156.02,583704.015
600519.SH,2016-04-11,250.5,255.18,243.5,243.72,119284.68,2930751.132
600519.SH,2016-04-12,243.7,245.0,242.1,244.92,23339.09,568663.727
600519.SH,2016-04-13,245.4,248.63,241.7,242.24,54274.25,1328412.389
600519.SH,2016-04-14,242.38,244.83,241.0,242.76,28664.37,696651.874
600519.SH,2016-04-15,242.64,244.98,241.2,244.9,19029.26,463404.859
600519.SH,2016-04-18,242.8,246.0,242.5,243.68,18593.04,453989.128
600519.SH,2016-04-19,244.59,245.19,241.45,243.18,14236.68,345816.837
600519.SH,2016-04-20,243.19,244.4,235.8,238.44,33708.5,808354.333
600519.SH,2016-04-21,240.5,242.3,238.3,240.37,29672.22,713190.665
600519.SH,2016-04-22,241.0,247.88,240.37,247.4,35459.38,869560.47
600519.SH,2016-04-25,247.12,248.1,243.3,244.52,24990.28,614481.805
600519.SH,2016-04-26,244.95,246.88,243.0,243.86,15156.68,370224.914
600519.SH,2016-04-27,244.5,245.48,243.49,244.88,13915.1,340092.448
600519.SH,2016-04-28,245.83,246.74,244.0,246.44,17156.55,421012.81
600519.SH,2016-04-29,247.39,252.43,247.39,251.2,46079.49,1155915.396
600519.SH,2016-05-03,250.55,262.28,250.55,260.0,56474.86,1463972.63
600519.SH,2016-05-04,260.0,262.39,255.99,256.21,28636.26,743425.17
600519.SH,2016-05-05,256.5,258.15,255.5,257.77,13517.89,347050.356
600519.SH,2016-05-06,257.31,258.52,251.12,252.22,27173.69,689911.421
600519.SH,2016-05-09,250.13,252.8,249.01,250.82,27799.18,696784.543
600519.SH,2016-05-10,249.5,254.0,249.11,252.08,33505.89,843441.777
600519.SH,2016-05-11,252.35,260.48,252.35,256.87,49277.13,1268594.578
600519.SH,2016-05-12,254.02,256.56,252.0,255.96,18894.11,480711.461
600519.SH,2016-05-13,255.98,258.9,250.5,250.96,28145.61,714915.405
600519.SH,2016-05-16,250.86,251.8,247.3,251.63,22202.73,553627.499
600519.SH,2016-05-17,251.01,252.4,249.83,250.03,11785.69,295827.986
600519.SH,2016-05-18,249.08,251.85,243.1,244.44,28380.34,700172.115
600519.SH,2016-05-19,245.16,248.5,244.5,245.77,20889.43,514050.851
600519.SH,2016-05-20,246.84,252.18,244.32,251.26,25501.57,638079.261
600519.SH,2016-05-23,249.72,254.99,249.72,254.2,18706.18,474832.79
600519.SH,2016-05-24,254.41,255.21,250.1,251.94,11674.4,294383.661
600519.SH,2016-05-25,254.48,254.94,251.01,251.86,17785.34,450815.932
600519.SH,2016-05-26,251.99,253.8,249.2,252.71,18120.26,454859.062
600519.SH,2016-05-27,252.72,254.69,251.38,252.44,13230.44,334258.004
600519.SH,2016-05-30,251.5,256.5,250.0,256.13,29806.92,756013.047
600519.SH,2016-05-31,256.0,266.62,255.2,264.47,53949.65,1418668.247
600519.SH,2016-06-01,265.4,265.5,263.0,263.79,21876.69,578184.009
600519.SH,2016-06-02,263.01,268.68,263.01,267.74,24760.76,660335.572
600519.SH,2016-06-03,267.0,286.74,266.4,283.89,64798.13,1806172.759
600519.SH,2016-06-06,282.0,283.0,275.0,276.05,37261.66,1034692.86
600519.SH,2016-06-07,276.5,278.49,275.01,277.85,18753.53,518246.021
600519.SH,2016-06-08,276.4,277.86,273.5,274.28,23882.09,656530.776
600519.SH,2016-06-13,273.35,276.66,266.25,267.06,37775.06,1030012.79
600519.SH,2016-06-14,267.71,273.8,267.71,272.75,25587.29,696446.744
600519.SH,2016-06-15,270.71,277.8,270.21,276.49,27322.01,752172.235
600519.SH,2016-06-16,274.86,277.8,273.78,274.02,19643.57,540824.57
600519.SH,2016-06-17,273.6,282.49,273.6,278.26,24705.18,689165.054
600519.SH,2016-06-20,279.77,279.86,274.0,276.11,19019.26,523759.587
600519.SH,2016-06-21,277.04,277.94,273.0,273.81,16749.33,460067.364
600519.SH,2016-06-22,273.77,279.36,272.77,278.44,20884.48,577353.686
600519.SH,2016-06-23,279.97,279.97,274.88,276.44,13984.51,386801.287
600519.SH,2016-06-24,275.28,277.0,267.2,273.77,20129.51,550877.435
600519.SH,2016-06-27,275.0,292.3,275.0,287.68,63642.69,1823624.051
600519.SH,2016-06-28,287.02,289.66,286.32,288.21,24282.23,699351.511
600519.SH,2016-06-29,287.55,289.45,284.2,288.18,28147.6,805690.468
600519.SH,2016-06-30,290.02,298.2,290.02,291.92,38022.4,1116195.906
600519.SH,2016-07-01,287.2,291.88,284.0,286.17,26014.95,746622.842
600519.SH,2016-07-04,287.0,295.4,286.0,293.9,29488.64,859625.1
600519.SH,2016-07-05,295.03,303.1,295.03,300.58,41707.73,1252985.739
600519.SH,2016-07-06,299.8,318.0,299.01,317.19,47347.7,1463885.917
600519.SH,2016-07-07,315.8,326.8,312.08,316.91,50725.2,1619384.207
600519.SH,2016-07-08,313.53,315.5,306.16,309.91,45545.63,1412963.905
600519.SH,2016-07-11,309.03,324.0,309.03,315.14,57481.67,1825388.22
600519.SH,2016-07-12,315.76,326.6,315.0,324.73,53119.45,1712151.169
600519.SH,2016-07-13,323.03,324.73,315.05,317.19,53448.28,1697002.627
600519.SH,2016-07-14,316.09,320.8,315.2,317.09,29230.85,928017.845
600519.SH,2016-07-15,317.12,318.03,315.06,317.52,26811.01,848676.195
600519.SH,2016-07-18,317.5,319.5,315.66,316.21,23352.89,741065.232
600519.SH,2016-07-19,315.5,316.3,305.55,308.11,41431.66,1282256.493
600519.SH,2016-07-20,308.62,310.87,307.5,308.56,17733.84,548187.889
600519.SH,2016-07-21,310.15,317.6,309.0,314.38,33009.49,1041004.812
600519.SH,2016-07-22,312.9,315.2,307.38,307.92,28871.45,893047.922
600519.SH,2016-07-25,307.6,314.19,307.0,311.26,23623.53,736751.814
600519.SH,2016-07-26,309.01,319.5,308.5,319.04,35555.67,1121135.548
600519.SH,2016-07-27,319.85,320.6,308.3,314.01,39228.06,1235833.182
600519.SH,2016-07-28,312.0,319.3,311.5,316.05,39643.99,1254912.053
600519.SH,2016-07-29,315.08,318.88,313.0,313.15,29007.37,913987.191
600519.SH,2016-08-01,313.0,313.95,305.0,306.96,31701.85,980681.835
600519.SH,2016-08-02,307.25,310.5,302.85,306.21,26541.42,812078.461
600519.SH,2016-08-03,307.0,307.9,304.15,306.82,24039.07,735080.442
600519.SH,2016-08-04,306.85,308.33,304.22,306.3,21793.64,666165.432
600519.SH,2016-08-05,306.49,308.37,305.03,305.93,20308.48,622324.412
600519.SH,2016-08-08,306.15,308.3,303.06,308.1,22007.4,672724.165
600519.SH,2016-08-09,308.17,317.67,306.42,315.75,39289.67,1230571.98
600519.SH,2016-08-10,315.05,316.5,313.33,313.81,20944.71,659451.04
600519.SH,2016-08-11,314.38,321.57,314.01,316.77,31939.72,1016399.255
600519.SH,2016-08-12,317.4,317.4,314.01,316.97,23352.83,737487.495
600519.SH,2016-08-15,315.8,321.69,314.15,318.78,34110.13,1084418.386
600519.SH,2016-08-16,322.0,322.48,308.0,309.52,88378.69,2755749.508
600519.SH,2016-08-17,309.6,310.97,306.5,308.16,43754.06,1347397.784
600519.SH,2016-08-18,307.95,309.65,305.13,306.43,31005.99,951674.783
600519.SH,2016-08-19,305.8,307.45,304.8,306.48,19140.91,585467.699
600519.SH,2016-08-22,306.13,309.58,306.0,307.32,20812.7,640455.2
600519.SH,2016-08-23,307.33,309.04,305.8,306.88,19914.26,612752.8
600519.SH,2016-08-24,307.02,307.49,303.83,305.28,22779.42,695005.299
600519.SH,2016-08-25,305.2,305.38,300.07,303.01,25362.58,766099.099
600519.SH,2016-08-26,303.14,304.55,300.4,301.45,21436.45,648346.749
600519.SH,2016-08-29,308.0,308.8,305.2,307.53,38055.57,1169052.449
600519.SH,2016-08-30,307.0,308.5,304.67,305.86,21170.52,649198.656
600519.SH,2016-08-31,306.7,310.76,305.54,310.19,40401.44,1250762.22
600519.SH,2016-09-01,309.7,312.0,308.25,308.71,17185.97,532785.268
600519.SH,2016-09-02,308.0,309.45,304.88,305.78,18572.24,570909.575
600519.SH,2016-09-05,306.2,309.0,305.81,308.5,19138.7,589626.257
600519.SH,2016-09-06,308.5,310.36,308.35,309.94,20625.83,638681.582
600519.SH,2016-09-07,309.68,309.68,305.5,306.6,29645.15,908976.239
600519.SH,2016-09-08,305.21,306.5,304.41,305.82,16705.78,509979.664
600519.SH,2016-09-09,306.65,306.86,304.0,304.63,16222.51,494663.72
600519.SH,2016-09-12,302.0,304.0,297.77,298.06,38238.81,1148690.134
600519.SH,2016-09-13,299.95,300.97,299.3,300.43,16255.88,488095.08
600519.SH,2016-09-14,300.1,302.2,298.01,299.57,18527.65,556106.069
600519.SH,2016-09-19,300.05,301.57,299.88,300.13,12852.1,385804.38
600519.SH,2016-09-20,300.78,300.8,294.0,294.96,34892.6,1031649.944
600519.SH,2016-09-21,295.06,295.39,289.11,294.05,39037.23,1139374.18
600519.SH,2016-09-22,294.3,299.98,294.01,296.98,29606.17,879666.027
600519.SH,2016-09-23,297.02,298.95,295.4,297.68,12671.9,376554.085
600519.SH,2016-09-26,297.0,297.01,288.55,288.73,37176.08,1080278.313
600519.SH,2016-09-27,288.88,291.98,288.76,291.17,17915.82,520513.707
600519.SH,2016-09-28,291.79,291.79,287.56,288.41,22360.01,648736.325
600519.SH,2016-09-29,287.85,293.0,287.85,290.98,23705.69,688873.467
600519.SH,2016-09-30,290.0,299.63,290.0,297.91,29603.5,880477.802
600519.SH,2016-10-10,298.51,303.86,298.51,302.96,21103.62,637178.86
600519.SH,2016-10-11,304.0,309.0,303.0,308.92,41736.75,1279755.341
600519.SH,2016-10-12,308.5,308.5,304.9,305.82,19286.02,590793.82
600519.SH,2016-10-13,306.8,306.94,303.51,303.89,16143.98,491591.611
600519.SH,2016-10-14,303.47,306.0,303.2,305.6,12690.92,386317.907
600519.SH,2016-10-17,305.45,305.5,301.5,302.45,18957.03,574503.34
600519.SH,2016-10-18,302.5,308.5,302.0,307.16,30389.31,932443.506
600519.SH,2016-10-19,308.5,308.75,305.1,306.45,14123.28,433658.685
600519.SH,2016-10-20,307.39,307.39,304.8,305.48,14079.92,429896.204
600519.SH,2016-10-21,305.08,305.48,302.59,304.19,11483.32,349209.701
600519.SH,2016-10-24,302.6,307.0,302.6,306.93,26246.52,802002.34
600519.SH,2016-10-25,307.39,313.0,307.39,312.94,43762.39,1363211.035
600519.SH,2016-10-26,313.0,318.31,311.65,313.68,46813.07,1475976.854
600519.SH,2016-10-27,312.99,318.22,311.01,316.87,32951.62,1039017.332
600519.SH,2016-10-28,317.5,318.43,314.0,317.05,20137.33,637478.016
600519.SH,2016-10-31,319.0,322.8,316.8,317.95,43596.1,1394967.912
600519.SH,2016-11-01,317.95,319.0,315.55,316.68,19512.39,617880.127
600519.SH,2016-11-02,316.09,317.16,313.68,315.18,20636.42,650629.063
600519.SH,2016-11-03,315.0,316.46,314.15,315.86,18690.81,589861.356
600519.SH,2016-11-04,315.99,318.25,313.98,314.82,20619.27,650489.997
600519.SH,2016-11-07,315.0,317.0,313.2,315.33,16047.8,505304.908
600519.SH,2016-11-08,316.5,322.18,315.68,320.0,34193.83,1093003.608
600519.SH,2016-11-09,320.0,321.97,313.8,316.81,30004.49,951077.199
600519.SH,2016-11-10,319.1,321.0,317.73,319.13,17804.96,568571.581
600519.SH,2016-11-11,317.99,318.3,314.8,315.08,35902.65,1133744.319
600519.SH,2016-11-14,315.55,315.87,309.99,310.99,39920.49,1246340.872
600519.SH,2016-11-15,310.03,315.65,310.03,314.01,24470.55,766112.493
600519.SH,2016-11-16,313.81,315.4,312.0,313.15,13399.81,419672.477
600519.SH,2016-11-17,312.08,313.0,310.53,311.04,18337.76,570642.087
600519.SH,2016-11-18,311.16,311.8,309.88,310.0,19377.69,601883.505
600519.SH,2016-11-21,311.02,311.66,308.37,309.5,26083.84,807014.528
600519.SH,2016-11-22,310.3,310.45,308.37,308.87,26424.27,816561.74
600519.SH,2016-11-23,311.0,313.0,309.11,312.95,34015.04,1058266.299
600519.SH,2016-11-24,313.2,317.0,311.42,316.93,39078.7,1227937.711
600519.SH,2016-11-25,317.04,318.0,313.42,316.89,22369.67,706042.467
600519.SH,2016-11-28,317.55,320.18,316.6,319.5,49253.01,1568882.892
600519.SH,2016-11-29,320.7,330.45,319.41,323.96,58830.62,1911874.428
600519.SH,2016-11-30,321.22,323.3,318.45,319.08,26752.37,855564.591
600519.SH,2016-12-01,320.0,324.59,318.68,321.02,27941.82,896065.026
600519.SH,2016-12-02,321.0,323.2,319.0,321.77,30628.33,984836.869
600519.SH,2016-12-05,319.2,324.54,315.82,315.93,42060.81,1342647.367
600519.SH,2016-12-06,316.23,326.58,316.23,326.42,38923.09,1251764.484
600519.SH,2016-12-07,327.12,328.5,323.97,327.45,25271.74,825849.253
600519.SH,2016-12-08,328.01,340.0,327.0,337.71,54475.78,1825332.444
600519.SH,2016-12-09,337.2,339.42,334.02,337.76,34495.59,1162079.79
600519.SH,2016-12-12,337.7,340.0,325.7,326.86,50332.44,1667557.014
600519.SH,2016-12-13,326.84,335.0,325.5,333.01,41780.0,1384533.791
600519.SH,2016-12-14,333.0,334.07,328.5,332.27,32029.02,1062697.134
600519.SH,2016-12-15,332.46,332.99,325.58,328.05,39202.75,1285279.911
600519.SH,2016-12-16,327.0,329.88,323.58,327.58,25051.26,818412.412
600519.SH,2016-12-19,326.0,334.37,325.61,325.96,30471.87,1002365.465
600519.SH,2016-12-20,326.04,327.0,321.81,326.48,30831.59,1001345.157
600519.SH,2016-12-21,326.9,329.29,323.56,328.66,24711.24,807548.103
600519.SH,2016-12-22,328.0,328.46,324.88,325.2,14678.13,478750.707
600519.SH,2016-12-23,323.55,324.5,319.13,320.03,31095.55,1001068.078
600519.SH,2016-12-26,319.03,324.99,316.2,324.48,26001.43,835811.094
600519.SH,2016-12-27,324.51,328.8,323.5,326.16,20062.29,655887.935
600519.SH,2016-12-28,326.99,328.0,323.33,323.72,17878.11,581648.979
600519.SH,2016-12-29,324.0,327.87,323.0,327.31,21225.12,690986.078
600519.SH,2016-12-30,326.61,335.29,326.61,334.15,34687.67,1152982.239
600519.SH,2017-01-03,334.28,337.0,332.81,334.56,20763.89,695005.298
600519.SH,2017-01-04,334.62,352.17,334.6,351.91,65257.38,2245051.865
600519.SH,2017-01-05,350.0,351.45,345.44,346.74,41704.48,1449077.676
600519.SH,2017-01-06,346.64,359.78,346.1,350.76,68095.62,2402546.296
600519.SH,2017-01-09,347.8,352.88,346.54,348.51,35405.0,1233977.973
600519.SH,2017-01-10,348.45,352.0,346.6,349.0,31727.64,1108100.804
600519.SH,2017-01-11,348.0,348.0,343.5,345.45,23598.51,814074.636
600519.SH,2017-01-12,346.55,347.4,344.51,347.05,17779.4,614822.051
600519.SH,2017-01-13,346.98,347.39,343.88,344.87,18282.48,631734.939
600519.SH,2017-01-16,344.13,344.8,338.8,341.47,36855.45,1259384.863
600519.SH,2017-01-17,342.6,351.5,342.0,349.13,35188.38,1223967.88
600519.SH,2017-01-18,348.88,356.77,347.21,355.08,46005.7,1622110.97
600519.SH,2017-01-19,355.0,358.48,351.7,354.72,28523.92,1011320.058
600519.SH,2017-01-20,354.9,357.4,353.03,354.99,21344.17,758415.995
600519.SH,2017-01-23,356.88,359.8,349.46,351.22,32581.18,1151869.289
600519.SH,2017-01-24,351.27,352.8,346.75,350.31,26914.58,939129.474
600519.SH,2017-01-25,349.98,349.98,346.2,347.63,22990.36,799259.963
600519.SH,2017-01-26,348.14,348.8,341.3,344.42,37826.17,1303262.151
600519.SH,2017-02-03,346.0,349.18,345.0,346.85,20936.43,727140.789
600519.SH,2017-02-06,348.49,348.89,344.96,346.85,15680.79,543401.899
600519.SH,2017-02-07,346.84,347.4,343.14,343.58,20519.83,707114.116
600519.SH,2017-02-08,343.76,345.5,342.67,344.21,19088.54,656786.314
600519.SH,2017-02-09,345.0,348.79,344.61,347.61,23324.38,808958.183
600519.SH,2017-02-10,348.62,349.82,345.0,345.08,24056.59,835679.322
600519.SH,2017-02-13,344.0,351.9,341.92,349.75,53587.9,1869148.354
600519.SH,2017-02-14,349.54,352.6,349.1,350.21,26558.68,931733.735
600519.SH,2017-02-15,351.5,352.44,347.2,348.53,26256.96,917475.854
600519.SH,2017-02-16,348.5,348.62,345.51,348.09,17642.3,612607.282
600519.SH,2017-02-17,348.9,354.44,347.5,350.56,29102.34,1022647.971
600519.SH,2017-02-20,350.41,362.32,350.01,361.29,61853.4,2215563.601
600519.SH,2017-02-21,361.88,362.43,357.18,358.74,27705.77,994112.865
600519.SH,2017-02-22,360.61,366.52,360.0,361.89,37130.31,1347469.102
600519.SH,2017-02-23,360.97,365.48,359.76,361.7,23328.06,844123.194
600519.SH,2017-02-24,362.0,362.89,360.05,362.62,17692.78,639123.205
600519.SH,2017-02-27,362.49,362.85,356.8,357.2,25400.46,912927.183
600519.SH,2017-02-28,357.0,359.2,353.58,354.66,27473.51,975788.668
600519.SH,2017-03-01,355.1,358.2,355.0,356.61,21944.2,782349.009
600519.SH,2017-03-02,356.71,357.0,354.53,356.82,22103.62,785560.42
600519.SH,2017-03-03,355.0,358.22,355.0,356.54,14153.55,505108.556
600519.SH,2017-03-06,357.66,359.54,356.55,358.96,22818.84,818625.871
600519.SH,2017-03-07,358.03,368.88,358.03,367.2,46286.98,1694198.549
600519.SH,2017-03-08,367.18,368.49,365.5,367.28,16037.7,588667.675
600519.SH,2017-03-09,367.0,369.98,365.56,369.9,23406.06,860084.024
600519.SH,2017-03-10,369.92,377.0,368.36,369.85,40951.05,1524343.094
600519.SH,2017-03-13,370.05,374.33,367.53,371.55,27674.32,1027592.8
600519.SH,2017-03-14,371.55,373.85,368.34,369.5,20416.49,756359.624
600519.SH,2017-03-15,369.5,375.15,369.01,374.68,25155.26,935994.827
600519.SH,2017-03-16,376.56,378.3,372.8,374.77,25022.6,938231.439
600519.SH,2017-03-17,373.1,384.45,373.1,378.48,34700.26,1315336.843
600519.SH,2017-03-20,380.5,386.71,378.88,386.41,31545.94,1209603.913
600519.SH,2017-03-21,386.55,396.5,386.5,394.01,48460.96,1901883.74
600519.SH,2017-03-22,390.53,394.6,385.0,394.48,45532.71,1775217.767
600519.SH,2017-03-23,392.03,393.99,386.6,389.79,34504.81,1345058.757
600519.SH,2017-03-24,392.32,393.22,385.0,386.82,33287.72,1292313.386
600519.SH,2017-03-27,386.03,389.26,378.39,378.82,53690.28,2054742.982
600519.SH,2017-03-28,379.95,381.15,376.66,380.26,41187.17,1558258.565
600519.SH,2017-03-29,381.01,385.8,379.9,383.65,37299.67,1429610.961
600519.SH,2017-03-30,383.0,386.89,382.6,386.14,31612.99,1216016.529
600519.SH,2017-03-31,386.2,388.0,384.18,386.36,24474.22,945503.282
600519.SH,2017-04-05,385.66,394.99,385.0,389.66,40789.98,1594997.313
600519.SH,2017-04-06,389.01,393.0,386.63,391.91,28857.2,1125204.238
600519.SH,2017-04-07,392.99,394.0,389.6,392.87,24097.23,945589.197
600519.SH,2017-04-10,394.0,394.0,388.0,389.2,28869.48,1126296.265
600519.SH,2017-04-11,388.05,390.7,380.6,385.29,43530.72,1679537.545
600519.SH,2017-04-12,385.29,391.0,384.8,390.23,27002.91,1049245.582
600519.SH,2017-04-13,390.78,398.59,390.51,398.39,45648.35,1805008.871
600519.SH,2017-04-14,399.43,399.88,395.0,395.45,23646.56,938378.987
600519.SH,2017-04-17,391.0,398.28,388.55,395.79,28793.71,1136763.705
600519.SH,2017-04-18,394.6,406.55,394.6,404.65,49581.0,1987661.267
600519.SH,2017-04-19,403.0,409.1,402.86,405.74,37550.11,1521983.651
600519.SH,2017-04-20,406.09,420.43,406.09,415.31,50457.68,2091241.453
600519.SH,2017-04-21,415.0,415.6,400.0,400.53,49332.92,2015062.634
600519.SH,2017-04-24,400.62,405.0,389.0,398.55,50037.97,1986424.986
600519.SH,2017-04-25,404.8,420.17,404.8,418.89,76192.71,3143136.343
600519.SH,2017-04-26,418.85,428.68,413.01,417.96,56624.12,2384125.12
600519.SH,2017-04-27,415.53,421.97,410.43,421.44,28240.71,1180494.894
600519.SH,2017-04-28,421.99,423.0,409.9,413.48,49505.87,2052093.809
600519.SH,2017-05-02,411.6,415.0,409.18,412.08,23291.68,960137.243
600519.SH,2017-05-03,411.0,417.66,411.0,417.61,20267.91,842560.358
600519.SH,2017-05-04,414.63,418.48,414.63,416.0,26709.15,1111200.116
600519.SH,2017-05-05,416.2,422.78,415.1,416.19,37437.11,1566063.418
600519.SH,2017-05-08,416.18,417.0,404.72,405.48,40721.65,1671035.538
600519.SH,2017-05-09,404.44,409.88,398.0,408.76,52801.92,2126236.509
600519.SH,2017-05-10,408.4,414.44,407.02,410.09,26039.38,1070652.714
600519.SH,2017-05-11,408.4,414.7,406.51,412.16,30467.64,1254053.012
600519.SH,2017-05-12,413.59,415.3,410.01,413.47,22337.42,921621.377
600519.SH,2017-05-15,413.12,420.35,413.12,419.55,33447.35,1398908.2
600519.SH,2017-05-16,419.6,431.22,418.26,430.12,50164.9,2145037.948
600519.SH,2017-05-17,429.0,430.19,424.88,426.6,27515.21,1174696.177
600519.SH,2017-05-18,425.05,430.7,425.01,429.54,24300.8,1040535.48
600519.SH,2017-05-19,429.57,441.8,429.57,440.82,38310.83,1672948.423
600519.SH,2017-05-22,439.04,446.01,436.2,441.78,35321.49,1560087.945
600519.SH,2017-05-23,442.25,454.47,442.25,454.2,48454.39,2178738.025
600519.SH,2017-05-24,452.9,456.48,446.0,450.32,40226.18,1812513.084
600519.SH,2017-05-25,448.71,452.96,447.5,450.6,28898.42,1299628.591
600519.SH,2017-05-26,450.82,455.6,448.0,451.92,27386.64,1237323.135
600519.SH,2017-05-31,450.0,450.5,440.11,442.94,44312.25,1968887.174
600519.SH,2017-06-01,442.5,449.95,441.01,449.28,40604.78,1808305.713
600519.SH,2017-06-02,450.0,450.95,445.6,447.31,21785.26,974893.318
600519.SH,2017-06-05,448.04,449.0,442.35,444.41,19241.2,854876.925
600519.SH,2017-06-06,444.97,449.0,444.2,448.82,20402.44,912438.705
600519.SH,2017-06-07,449.12,460.0,449.12,459.37,38834.3,1774212.484
600519.SH,2017-06-08,461.32,464.4,458.5,464.31,28951.11,1338443.407
600519.SH,2017-06-09,464.24,470.8,463.0,465.74,31430.76,1467836.835
600519.SH,2017-06-12,467.0,475.44,465.0,472.88,35109.16,1654501.999
600519.SH,2017-06-13,473.05,474.5,467.0,473.04,24237.98,1141536.364
600519.SH,2017-06-14,472.79,477.5,470.48,474.39,33768.63,1600846.629
