trade_date,ts_code,open,high,low,close,vol,amount,log_return,log_return_seasonal_diff,month,quarter,dayofweek,is_monday,is_before_holiday
2016-07-25,600519.SH,307.6,314.19,307.0,311.26,23623.53,736751.814,0.010788566801372745,0.011671708319109797,7,3,0,1,0
2016-07-26,600519.SH,309.01,319.5,308.5,319.04,35555.67,1121135.548,0.02468791099660983,0.047023800144629035,7,3,1,0,0
2016-07-27,600519.SH,319.85,320.6,308.3,314.01,39228.06,1235833.182,-0.01589165423857164,-0.03262670602568285,7,3,2,0,0
2016-07-28,600519.SH,312.0,319.3,311.5,316.05,39643.99,1254912.053,0.0064755963834057795,-0.023501486901660762,7,3,3,0,0
2016-07-29,600519.SH,315.08,318.88,313.0,313.15,29007.37,913987.191,-0.009218119946885928,0.014274984459535567,7,3,4,0,0
2016-08-01,600519.SH,313.0,313.95,305.0,306.96,31701.85,980681.835,-0.019964863032725155,-0.01964954487409365,8,3,0,1,0
2016-08-02,600519.SH,307.25,310.5,302.85,306.21,26541.42,812078.461,-0.002446304855180159,-0.0038014680760767305,8,3,1,0,0
2016-08-03,600519.SH,307.0,307.9,304.15,306.82,24039.07,735080.442,0.00199011533311122,0.006124373979178976,8,3,2,0,0
2016-08-04,600519.SH,306.85,308.33,304.22,306.3,21793.64,666165.432,-0.0016962425778981327,0.024253445180455913,8,3,3,0,0
2016-08-05,600519.SH,306.49,308.37,305.03,305.93,20308.48,622324.412,-0.0012086962254240774,-0.002668148055009034,8,3,4,0,0
2016-08-08,600519.SH,306.15,308.3,303.06,308.1,22007.4,672724.165,0.007068087989316574,-0.011618043410802414,8,3,0,1,0
2016-08-09,600519.SH,308.17,317.67,306.42,315.75,39289.67,1230571.98,0.024526355627978447,0.04528879195257929,8,3,1,0,0
2016-08-10,600519.SH,315.05,316.5,313.33,313.81,20944.71,659451.04,-0.006163054007938484,-0.01695162080931123,8,3,2,0,0
2016-08-11,600519.SH,314.38,321.57,314.01,316.77,31939.72,1016399.255,0.00938825126387055,-0.01529965973273928,8,3,3,0,0
2016-08-12,600519.SH,317.4,317.4,314.01,316.97,23352.83,737487.495,0.0006311736883892749,0.016522827926960915,8,3,4,0,0
2016-08-15,600519.SH,315.8,321.69,314.15,318.78,34110.13,1084418.386,0.00569407751598483,-0.0007815188674209494,8,3,0,1,0
2016-08-16,600519.SH,322.0,322.48,308.0,309.52,88378.69,2755749.508,-0.029478499298648764,-0.020260379351762836,8,3,1,0,0
2016-08-17,600519.SH,309.6,310.97,306.5,308.16,43754.06,1347397.784,-0.004403581782496779,0.015561281250228376,8,3,2,0,0
2016-08-18,600519.SH,307.95,309.65,305.13,306.43,31005.99,951674.783,-0.005629784309162389,-0.0031834794539822298,8,3,3,0,0
2016-08-19,600519.SH,305.8,307.45,304.8,306.48,19140.91,585467.699,0.0001631560917951802,-0.0018269592413160396,8,3,4,0,0
2016-08-22,600519.SH,306.13,309.58,306.0,307.32,20812.7,640455.2,0.0027370496070400208,0.0044332921849381535,8,3,0,1,0
2016-08-23,600519.SH,307.33,309.04,305.8,306.88,19914.26,612752.8,-0.0014327583043600711,-0.00022406207893599372,8,3,1,0,0
2016-08-24,600519.SH,307.02,307.49,303.83,305.28,22779.42,695005.299,-0.005227403435152489,-0.012295491424469063,8,3,2,0,0
2016-08-25,600519.SH,305.2,305.38,300.07,303.01,25362.58,766099.099,-0.007463579994818836,-0.03198993562279728,8,3,3,0,0
2016-08-26,600519.SH,303.14,304.55,300.4,301.45,21436.45,648346.749,-0.005161643329687493,0.0010014106782509913,8,3,4,0,0
2016-08-29,600519.SH,308.0,308.8,305.2,307.53,38055.57,1169052.449,0.019968478528005207,0.010580227264134656,8,3,0,1,0
2016-08-30,600519.SH,307.0,308.5,304.67,305.86,21170.52,649198.656,-0.005445162543442628,-0.0060763362318319025,8,3,1,0,0
2016-08-31,600519.SH,306.7,310.76,305.54,310.19,40401.44,1250762.22,0.014057532036549247,0.008363454520564417,8,3,2,0,0
2016-09-01,600519.SH,309.7,312.0,308.25,308.71,17185.97,532785.268,-0.0047826880631394175,0.024695811235509346,9,3,3,0,0
2016-09-02,600519.SH,308.0,309.45,304.88,305.78,18572.24,570909.575,-0.00953643576091956,-0.00513285397842278,9,3,4,0,0
2016-09-05,600519.SH,306.2,309.0,305.81,308.5,19138.7,589626.257,0.008855954212974915,0.014485738522137304,9,3,0,1,0
2016-09-06,600519.SH,308.5,310.36,308.35,309.94,20625.83,638681.582,0.004656887013746669,0.004493730921951489,9,3,1,0,0
2016-09-07,600519.SH,309.68,309.68,305.5,306.6,29645.15,908976.239,-0.010834763921475421,-0.013571813528515442,9,3,2,0,0
2016-09-08,600519.SH,305.21,306.5,304.41,305.82,16705.78,509979.664,-0.0025472728577087267,-0.0011145145533486556,9,3,3,0,0
2016-09-09,600519.SH,306.65,306.86,304.0,304.63,16222.51,494663.72,-0.0038987681460298518,0.0013286352891226372,9,3,4,0,0
2016-09-12,600519.SH,302.0,304.0,297.77,298.06,38238.81,1148690.134,-0.021803116913329035,-0.014339536918510198,9,3,0,1,1
2016-09-13,600519.SH,299.95,300.97,299.3,300.43,16255.88,488095.08,0.007919973227179966,0.01308161655686746,9,3,1,0,1
2016-09-14,600519.SH,300.1,302.2,298.01,299.57,18527.65,556106.069,-0.0028666686298048916,-0.0228351471578101,9,3,2,0,1
2016-09-19,600519.SH,300.05,301.57,299.88,300.13,12852.1,385804.38,0.0018676010097387064,0.007312763553181334,9,3,0,1,0
2016-09-20,600519.SH,300.78,300.8,294.0,294.96,34892.6,1031649.944,-0.017375960201871266,-0.03143349223842051,9,3,1,0,0
2016-09-21,600519.SH,295.06,295.39,289.11,294.05,39037.23,1139374.18,-0.003089933019923663,0.0016927550432157545,9,3,2,0,0
2016-09-22,600519.SH,294.3,299.98,294.01,296.98,29606.17,879666.027,0.009914975561950534,0.019451411322870094,9,3,3,0,0
2016-09-23,600519.SH,297.02,298.95,295.4,297.68,12671.9,376554.085,0.002354287570451419,-0.006501666642523496,9,3,4,0,0
2016-09-26,600519.SH,297.0,297.01,288.55,288.73,37176.08,1080278.313,-0.03052708867049425,-0.03518397568424092,9,3,0,1,0
2016-09-27,600519.SH,288.88,291.98,288.76,291.17,17915.82,520513.707,0.008415293669507662,0.019250057590983083,9,3,1,0,0
2016-09-28,600519.SH,291.79,291.79,287.56,288.41,22360.01,648736.325,-0.009524210163917246,-0.006976937306208519,9,3,2,0,0
2016-09-29,600519.SH,287.85,293.0,287.85,290.98,23705.69,688873.467,0.008871457413779815,0.012770225559809667,9,3,3,0,0
2016-09-30,600519.SH,290.0,299.63,290.0,297.91,29603.5,880477.802,0.023536891180103936,0.04534000809343297,9,3,4,0,0
2016-10-11,600519.SH,304.0,309.0,303.0,308.92,41736.75,1279755.341,0.03629091623371572,0.028370943006535754,10,4,1,0,0
2016-10-12,600519.SH,308.5,308.5,304.9,305.82,19286.02,590793.82,-0.010085650121057554,-0.007218981491252663,10,4,2,0,0
2016-10-13,600519.SH,306.8,306.94,303.51,303.89,16143.98,491591.611,-0.0063308997596971395,-0.008198500769435846,10,4,3,0,0
2016-10-14,600519.SH,303.47,306.0,303.2,305.6,12690.92,386317.907,0.005611263472057537,0.022987223673928803,10,4,4,0,0
2016-10-17,600519.SH,305.45,305.5,301.5,302.45,18957.03,574503.34,-0.010361082739442473,-0.00727114971951881,10,4,0,1,0
2016-10-18,600519.SH,302.5,308.5,302.0,307.16,30389.31,932443.506,0.015452809909420218,0.005537834347469683,10,4,1,0,0
2016-10-19,600519.SH,308.5,308.75,305.1,306.45,14123.28,433658.685,-0.002314174530602564,-0.004668462101053983,10,4,2,0,0
2016-10-20,600519.SH,307.39,307.39,304.8,305.48,14079.92,429896.204,-0.0031702999115577057,0.027356788758936545,10,4,3,0,0
2016-10-21,600519.SH,305.08,305.48,302.59,304.19,11483.32,349209.701,-0.004231803845119231,-0.012647097514626893,10,4,4,0,0
2016-10-24,600519.SH,302.6,307.0,302.6,306.93,26246.52,802002.34,0.008967202383894701,0.018491412547811947,10,4,0,1,0
2016-10-25,600519.SH,307.39,313.0,307.39,312.94,43762.39,1363211.035,0.019391770314952872,0.010520312901173057,10,4,1,0,0
2016-10-26,600519.SH,313.0,318.31,311.65,313.68,46813.07,1475976.854,0.002361879110164722,-0.021175012069939214,10,4,2,0,0
2016-10-27,600519.SH,312.99,318.22,311.01,316.87,32951.62,1039017.332,0.010118237144178366,-0.026172679089537354,10,4,3,0,0
2016-10-28,600519.SH,317.5,318.43,314.0,317.05,20137.33,637478.016,0.0005678950177863129,0.010653545138843867,10,4,4,0,0
2016-10-31,600519.SH,319.0,322.8,316.8,317.95,43596.1,1394967.912,0.0028346475673757254,0.009165547327072865,10,4,0,1,0
2016-11-01,600519.SH,317.95,319.0,315.55,316.68,19512.39,617880.127,-0.004002337410183188,-0.009613600882240725,11,4,1,0,0
2016-11-02,600519.SH,316.09,317.16,313.68,315.18,20636.42,650629.063,-0.004747896109307703,0.00561318663013477,11,4,2,0,0
2016-11-03,600519.SH,315.0,316.46,314.15,315.86,18690.81,589861.356,0.0021551732479831998,-0.013297636661437018,11,4,3,0,0
2016-11-04,600519.SH,315.99,318.25,313.98,314.82,20619.27,650489.997,-0.0032980305152330303,-0.0009838559846304662,11,4,4,0,0
2016-11-07,600519.SH,315.0,317.0,313.2,315.33,16047.8,505304.908,0.001618662576697183,0.004788962488254889,11,4,0,1,0
2016-11-08,600519.SH,316.5,322.18,315.68,320.0,34193.83,1093003.608,0.014701286290399018,0.01893309013551825,11,4,1,0,0
2016-11-09,600519.SH,320.0,321.97,313.8,316.81,30004.49,951077.199,-0.010018770695120693,-0.018985973079015395,11,4,2,0,0
2016-11-10,600519.SH,319.1,321.0,317.73,319.13,17804.96,568571.581,0.007296318182011596,-0.012095452132941276,11,4,3,0,0
2016-11-11,600519.SH,317.99,318.3,314.8,315.08,35902.65,1133744.319,-0.012771968445539628,-0.01513384755570435,11,4,4,0,0
2016-11-14,600519.SH,315.55,315.87,309.99,310.99,39920.49,1246340.872,-0.013065817513687072,-0.02318405465786544,11,4,0,1,0
2016-11-15,600519.SH,310.03,315.65,310.03,314.01,24470.55,766112.493,0.009664075213465573,0.00909618019567926,11,4,1,0,0
2016-11-16,600519.SH,313.81,315.4,312.0,313.15,13399.81,419672.477,-0.002742523563480148,-0.005577171130855874,11,4,2,0,0
2016-11-17,600519.SH,312.08,313.0,310.53,311.04,18337.76,570642.087,-0.006760787699347404,-0.002758450289164216,11,4,3,0,0
2016-11-18,600519.SH,311.16,311.8,309.88,310.0,19377.69,601883.505,-0.00334922379288205,0.0013986723164256532,11,4,4,0,0
2016-11-21,600519.SH,311.02,311.66,308.37,309.5,26083.84,807014.528,-0.001614205354541376,-0.0037693786025245757,11,4,0,1,0
2016-11-22,600519.SH,310.3,310.45,308.37,308.87,26424.27,816561.74,-0.002037615725127395,0.001260414790105635,11,4,1,0,0
2016-11-23,600519.SH,311.0,313.0,309.11,312.95,34015.04,1058266.299,0.013122956971186817,0.011504294394489634,11,4,2,0,0
2016-11-24,600519.SH,313.2,317.0,311.42,316.93,39078.7,1227937.711,0.012637495932928289,-0.0020637903574707295,11,4,3,0,0
2016-11-25,600519.SH,317.04,318.0,313.42,316.89,22369.67,706042.467,-0.00012621880045760037,0.009892551894663093,11,4,4,0,0
2016-11-28,600519.SH,317.55,320.18,316.6,319.5,49253.01,1568882.892,0.008202563314408273,0.0009062451323966769,11,4,0,1,0
2016-11-29,600519.SH,320.7,330.45,319.41,323.96,58830.62,1911874.428,0.01386277756320009,0.026634746008739718,11,4,1,0,0
2016-11-30,600519.SH,321.22,323.3,318.45,319.08,26752.37,855564.591,-0.015178196337860328,-0.0021123788241732555,11,4,2,0,0
2016-12-01,600519.SH,320.0,324.59,318.68,321.02,27941.82,896065.026,0.006061571442142366,-0.0036025037713232066,12,4,3,0,0
2016-12-02,600519.SH,321.0,323.2,319.0,321.77,30628.33,984836.869,0.0023335781214681717,0.00507610168494832,12,4,4,0,0
2016-12-05,600519.SH,319.2,324.54,315.82,315.93,42060.81,1342647.367,-0.01831633454592385,-0.011555546846576448,12,4,0,1,0
2016-12-06,600519.SH,316.23,326.58,316.23,326.42,38923.09,1251764.484,0.032664225661934054,0.036013449454816104,12,4,1,0,0
2016-12-07,600519.SH,327.12,328.5,323.97,327.45,25271.74,825849.253,0.0031504759415126316,0.0047646812960540075,12,4,2,0,0
2016-12-08,600519.SH,328.01,340.0,327.0,337.71,54475.78,1825332.444,0.030852167370760242,0.03288978309588764,12,4,3,0,0
2016-12-09,600519.SH,337.2,339.42,334.02,337.76,34495.59,1162079.79,0.00014804506518828475,-0.012974911905998532,12,4,4,0,0
2016-12-12,600519.SH,337.7,340.0,325.7,326.86,50332.44,1667557.014,-0.03280363943509901,-0.0454411353680273,12,4,0,1,0
2016-12-13,600519.SH,326.84,335.0,325.5,333.01,41780.0,1384533.791,0.01864057489467008,0.01876679369512768,12,4,1,0,0
2016-12-14,600519.SH,333.0,334.07,328.5,332.27,32029.02,1062697.134,-0.002224628142095675,-0.010427191456503948,12,4,2,0,0
2016-12-15,600519.SH,332.46,332.99,325.58,328.05,39202.75,1285279.911,-0.012781855626599281,-0.02664463318979937,12,4,3,0,0
2016-12-16,600519.SH,327.0,329.88,323.58,327.58,25051.26,818412.412,-0.0014337357366533965,0.013744460601206931,12,4,4,0,0
2016-12-19,600519.SH,326.0,334.37,325.61,325.96,30471.87,1002365.465,-0.004957625602214577,-0.011019197044356943,12,4,0,1,0
2016-12-20,600519.SH,326.04,327.0,321.81,326.48,30831.59,1001345.157,0.001594016645531049,-0.0007395614759371227,12,4,1,0,0
2016-12-21,600519.SH,326.9,329.29,323.56,328.66,24711.24,807548.103,0.006655090655593554,0.024971425201517405,12,4,2,0,0
2016-12-22,600519.SH,328.0,328.46,324.88,325.2,14678.13,478750.707,-0.010583404079487657,-0.04324762974142171,12,4,3,0,0
2016-12-23,600519.SH,323.55,324.5,319.13,320.03,31095.55,1001068.078,-0.016025636274139998,-0.01917611221565263,12,4,4,0,0
2016-12-26,600519.SH,319.03,324.99,316.2,324.48,26001.43,835811.094,0.01380915956324813,-0.01704300780751211,12,4,0,1,0
2016-12-27,600519.SH,324.51,328.8,323.5,326.16,20062.29,655887.935,0.005164157548233739,0.005016112483045454,12,4,1,0,0
2016-12-28,600519.SH,326.99,328.0,323.33,323.72,17878.11,581648.979,-0.007509113883496177,0.02529452555160283,12,4,2,0,0
2016-12-29,600519.SH,324.0,327.87,323.0,327.31,21225.12,690986.078,0.011028789422370622,-0.007611785472299459,12,4,3,0,0
2016-12-30,600519.SH,326.61,335.29,326.61,334.15,34687.67,1152982.239,0.020682259907206735,0.02290688804930241,12,4,4,0,0
2017-01-03,600519.SH,334.28,337.0,332.81,334.56,20763.89,695005.298,0.001226241723244037,0.014008097349843318,1,1,1,0,0
2017-01-04,600519.SH,334.62,352.17,334.6,351.91,65257.38,2245051.865,0.05055922540742319,0.05199296114407659,1,1,2,0,0
2017-01-05,600519.SH,350.0,351.45,345.44,346.74,41704.48,1449077.676,-0.014800241530004143,-0.009842615927789566,1,1,3,0,0
2017-01-06,600519.SH,346.64,359.78,346.1,350.76,68095.62,2402546.296,0.01152700935341322,0.009932992707882171,1,1,4,0,0
2017-01-09,600519.SH,347.8,352.88,346.54,348.51,35405.0,1233977.973,-0.0064353047176624045,-0.013090395373255959,1,1,0,1,0
2017-01-10,600519.SH,348.45,352.0,346.6,349.0,31727.64,1108100.804,0.0014049980089341219,0.011988402088421779,1,1,1,0,0
2017-01-11,600519.SH,348.0,348.0,343.5,345.45,23598.51,814074.636,-0.010224007267622959,0.0058016290065170395,1,1,2,0,0
2017-01-12,600519.SH,346.55,347.4,344.51,347.05,17779.4,614822.051,0.004620946850788954,-0.009188212712459176,1,1,3,0,0
2017-01-13,600519.SH,346.98,347.39,343.88,344.87,18282.48,631734.939,-0.006301327359763853,-0.011465484907997592,1,1,4,0,0
2017-01-16,600519.SH,344.13,344.8,338.8,341.47,36855.45,1259384.863,-0.009907707004422228,-0.0023985931209260514,1,1,0,1,0
2017-01-17,600519.SH,342.6,351.5,342.0,349.13,35188.38,1223967.88,0.022184518259463104,0.011155728837092482,1,1,1,0,0
2017-01-18,600519.SH,348.88,356.77,347.21,355.08,46005.7,1622110.97,0.016898770519248707,-0.003783489387958028,1,1,2,0,0
2017-01-19,600519.SH,355.0,358.48,351.7,354.72,28523.92,1011320.058,-0.0010143703321174868,-0.002240612055361524,1,1,3,0,0
2017-01-20,600519.SH,354.9,357.4,353.03,354.99,21344.17,758415.995,0.0007608741965761112,-0.04979835121084708,1,1,4,0,0
2017-01-23,600519.SH,356.88,359.8,349.46,351.22,32581.18,1151869.289,-0.010676812316869011,0.0041234292131351324,1,1,0,1,2
2017-01-24,600519.SH,351.27,352.8,346.75,350.31,26914.58,939129.474,-0.0025943309919753688,-0.014121340345388589,1,1,1,0,2
2017-01-25,600519.SH,349.98,349.98,346.2,347.63,22990.36,799259.963,-0.007679780989688467,-0.0012444762720260627,1,1,2,0,2
2017-01-26,600519.SH,348.14,348.8,341.3,344.42,37826.17,1303262.151,-0.009276852889291476,-0.010681850898225598,1,1,3,0,2
2017-02-06,600519.SH,348.49,348.89,344.96,346.85,15680.79,543401.899,0.0070305669545573934,0.017254574222180352,2,1,0,1,0
2017-02-07,600519.SH,346.84,347.4,343.14,343.58,20519.83,707114.116,-0.009472428633010566,-0.01409337548379952,2,1,1,0,0
2017-02-08,600519.SH,343.76,345.5,342.67,344.21,19088.54,656786.314,0.0018319550333476542,0.008133282393111507,2,1,2,0,0
2017-02-09,600519.SH,345.0,348.79,344.61,347.61,23324.38,808958.183,0.009829225445432854,0.019736932449855082,2,1,3,0,0
2017-02-10,600519.SH,348.62,349.82,345.0,345.08,24056.59,835679.322,-0.007304887468702503,-0.029489405728165607,2,1,4,0,0
2017-02-13,600519.SH,344.0,351.9,341.92,349.75,53587.9,1869148.354,0.01344233933721295,-0.0034564311820357574,2,1,0,1,0
2017-02-14,600519.SH,349.54,352.6,349.1,350.21,26558.68,931733.735,0.0013143610098360625,0.0023287313419535494,2,1,1,0,0
2017-02-15,600519.SH,351.5,352.44,347.2,348.53,26256.96,917475.854,-0.004808664846022381,-0.0055695390425984925,2,1,2,0,0
2017-02-16,600519.SH,348.5,348.62,345.51,348.09,17642.3,612607.282,-0.0012632426818406373,0.009413569635028374,2,1,3,0,0
2017-02-17,600519.SH,348.9,354.44,347.5,350.56,29102.34,1022647.971,0.0070708088195923224,0.009665139811567691,2,1,4,0,0
2017-02-20,600519.SH,350.41,362.32,350.01,361.29,61853.4,2215563.601,0.030149084093341827,0.037828865083030294,2,1,0,1,0
2017-02-21,600519.SH,361.88,362.43,357.18,358.74,27705.77,994112.865,-0.00708306781962964,0.0021937850696618355,2,1,1,0,0
2017-02-22,600519.SH,360.61,366.52,360.0,361.89,37130.31,1347469.102,0.008742406124533808,0.0017118391699764146,2,1,2,0,0
2017-02-23,600519.SH,360.97,365.48,359.76,361.7,23328.06,844123.194,-0.0005251592873500854,0.00894726934566048,2,1,3,0,0
2017-02-24,600519.SH,362.0,362.89,360.05,362.62,17692.78,639123.205,0.002540315039611052,0.0007083600062633977,2,1,4,0,0
2017-02-27,600519.SH,362.49,362.85,356.8,357.2,25400.46,912927.183,-0.015059604995319553,-0.024888830440752407,2,1,0,1,0
2017-02-28,600519.SH,357.0,359.2,353.58,354.66,27473.51,975788.668,-0.007136264938010228,0.00016862253069227506,2,1,1,0,0
2017-03-01,600519.SH,355.1,358.2,355.0,356.61,21944.2,782349.009,0.005483163596309737,-0.007959175740903213,3,1,2,0,0
2017-03-02,600519.SH,356.71,357.0,354.53,356.82,22103.62,785560.42,0.0005887052859145925,-0.00072565572392147,3,1,3,0,0
2017-03-03,600519.SH,355.0,358.22,355.0,356.54,14153.55,505108.556,-0.0007850174228423157,0.004023647423180066,3,1,4,0,0
2017-03-06,600519.SH,357.66,359.54,356.55,358.96,22818.84,818625.871,0.0067645261440123505,0.008027768825852988,3,1,0,1,0
2017-03-07,600519.SH,358.03,368.88,358.03,367.2,46286.98,1694198.549,0.022695697078607857,0.015624888259015535,3,1,1,0,0
2017-03-08,600519.SH,367.18,368.49,365.5,367.28,16037.7,588667.675,0.0002178411946305303,-0.029931242898711297,3,1,2,0,0
2017-03-09,600519.SH,367.0,369.98,365.56,369.9,23406.06,860084.024,0.007108198897442186,0.014191266717071827,3,1,3,0,0
2017-03-10,600519.SH,369.92,377.0,368.36,369.85,40951.05,1524343.094,-0.000135180804531565,-0.008877586929065373,3,1,4,0,0
2017-03-13,600519.SH,370.05,374.33,367.53,371.55,27674.32,1027592.8,0.004585926569601995,0.00511108585695208,3,1,0,1,0
2017-03-14,600519.SH,371.55,373.85,368.34,369.5,20416.49,756359.624,-0.005532704215222672,-0.008073019254833724,3,1,1,0,0
2017-03-15,600519.SH,369.5,375.15,369.01,374.68,25155.26,935994.827,0.013921587952673953,0.028981192947993506,3,1,2,0,0
2017-03-16,600519.SH,376.56,378.3,372.8,374.77,25022.6,938231.439,0.00024017613031546148,0.00737644106832569,3,1,3,0,0
2017-03-17,600519.SH,373.1,384.45,373.1,378.48,34700.26,1315336.843,0.009850726851647451,0.004367563255337714,3,1,4,0,0
2017-03-20,600519.SH,380.5,386.71,378.88,386.41,31545.94,1209603.913,0.020735750597775215,0.020147045311860623,3,1,0,1,0
2017-03-21,600519.SH,386.55,396.5,386.5,394.01,48460.96,1901883.74,0.019477307765840557,0.020262325188682873,3,1,1,0,0
2017-03-22,600519.SH,390.53,394.6,385.0,394.48,45532.71,1775217.767,0.0011921522293620868,-0.005572373914650264,3,1,2,0,0
2017-03-23,600519.SH,392.03,393.99,386.6,389.79,34504.81,1345058.757,-0.011960309353115761,-0.03465600643172362,3,1,3,0,0
2017-03-24,600519.SH,392.32,393.22,385.0,386.82,33287.72,1292313.386,-0.007648664012171125,-0.007866505206801655,3,1,4,0,0
2017-03-27,600519.SH,386.03,389.26,378.39,378.82,53690.28,2054742.982,-0.02089831032198841,-0.028006509219430598,3,1,0,1,0
2017-03-28,600519.SH,379.95,381.15,376.66,380.26,41187.17,1558258.565,0.003794071052844572,0.003929251857376137,3,1,1,0,0
2017-03-29,600519.SH,381.01,385.8,379.9,383.65,37299.67,1429610.961,0.008875449342234276,0.0042895227726322815,3,1,2,0,0
2017-03-30,600519.SH,383.0,386.89,382.6,386.14,31612.99,1216016.529,0.006469319383996641,0.012002023599219314,3,1,3,0,0
2017-03-31,600519.SH,386.2,388.0,384.18,386.36,24474.22,945503.282,0.0005695793034243835,-0.01335200864924957,3,1,4,0,0
2017-04-05,600519.SH,385.66,394.99,385.0,389.66,40789.98,1594997.313,0.008504986706645568,0.008264810576330106,4,2,2,0,0
2017-04-06,600519.SH,389.01,393.0,386.63,391.91,28857.2,1125204.238,0.005757657575746755,-0.004093069275900696,4,2,3,0,0
2017-04-07,600519.SH,392.99,394.0,389.6,392.87,24097.23,945589.197,0.002446546749017564,-0.01828920384875765,4,2,4,0,0
2017-04-10,600519.SH,394.0,394.0,388.0,389.2,28869.48,1126296.265,-0.009385418030655401,-0.028862725796495958,4,2,0,1,0
2017-04-11,600519.SH,388.05,390.7,380.6,385.29,43530.72,1679537.545,-0.010097052818776042,-0.011289205048138129,4,2,1,0,0
2017-04-12,600519.SH,385.29,391.0,384.8,390.23,27002.91,1049245.582,0.012740011389951178,0.02470032074306694,4,2,2,0,0
2017-04-13,600519.SH,390.78,398.59,390.51,398.39,45648.35,1805008.871,0.020695116110791112,0.028343780122962237,4,2,3,0,0
2017-04-14,600519.SH,399.43,399.88,395.0,395.45,23646.56,938378.987,-0.007407068028389752,0.01349124229359866,4,2,4,0,0
2017-04-17,600519.SH,391.0,398.28,388.55,395.79,28793.71,1136763.705,0.0008594105983688038,-0.002934660454475768,4,2,0,1,0
2017-04-18,600519.SH,394.6,406.55,394.6,404.65,49581.0,1987661.267,0.022138728377915307,0.01326327903568103,4,2,1,0,0
2017-04-19,600519.SH,403.0,409.1,402.86,405.74,37550.11,1521983.651,0.002690064431472905,-0.0037792549525237362,4,2,2,0,0
2017-04-20,600519.SH,406.09,420.43,406.09,415.31,50457.68,2091241.453,0.02331266895268147,0.022743089649257087,4,2,3,0,0
2017-04-21,600519.SH,415.0,415.6,400.0,400.53,49332.92,2015062.634,-0.036236559255751644,-0.04474154596239721,4,2,4,0,0
2017-04-24,600519.SH,400.62,405.0,389.0,398.55,50037.97,1986424.986,-0.004955709196180713,-0.010713366771927468,4,2,0,1,0
2017-04-25,600519.SH,404.8,420.17,404.8,418.89,76192.71,3143136.343,0.04977539474828063,0.04732884799926307,4,2,1,0,0
2017-04-26,600519.SH,418.85,428.68,413.01,417.96,56624.12,2384125.12,-0.002222621456303031,0.00716279657435237,4,2,2,0,0
2017-04-27,600519.SH,415.53,421.97,410.43,421.44,28240.71,1180494.894,0.008291684389005738,0.01838873720778178,4,2,3,0,0
2017-04-28,600519.SH,421.99,423.0,409.9,413.48,49505.87,2052093.809,-0.019068272854632085,-0.03180828424458326,4,2,4,0,0
2017-05-02,600519.SH,411.6,415.0,409.18,412.08,23291.68,960137.243,-0.003391640442954369,-0.02408675655374548,5,2,1,0,0
2017-05-03,600519.SH,411.0,417.66,411.0,417.61,20267.91,842560.358,0.013330477384543293,0.020737545412933045,5,2,2,0,0
2017-05-04,600519.SH,414.63,418.48,414.63,416.0,26709.15,1111200.116,-0.0038627223806093625,-0.004722132978978166,5,2,3,0,0
2017-05-05,600519.SH,416.2,422.78,415.1,416.19,37437.11,1566063.418,0.000456626499480528,-0.02168210187843478,5,2,4,0,0
2017-05-08,600519.SH,416.18,417.0,404.72,405.48,40721.65,1671035.538,-0.02607033624654509,-0.028760400678017994,5,2,0,1,0
2017-05-09,600519.SH,404.44,409.88,398.0,408.76,52801.92,2126236.509,0.00805663622981001,-0.01525603272287146,5,2,1,0,0
2017-05-10,600519.SH,408.4,414.44,407.02,410.09,26039.38,1070652.714,0.0032484610601901664,0.03948502031594181,5,2,2,0,0
2017-05-11,600519.SH,408.4,414.7,406.51,412.16,30467.64,1254053.012,0.005034975671735609,0.009990684867916322,5,2,3,0,0
2017-05-12,600519.SH,413.59,415.3,410.01,413.47,22337.42,921621.377,0.0031733369652640064,-0.046602057783016626,5,2,4,0,0
2017-05-15,600519.SH,413.12,420.35,413.12,419.55,33447.35,1398908.2,0.014597747874879552,0.016820369331182583,5,2,0,1,0
2017-05-16,600519.SH,419.6,431.22,418.26,430.12,50164.9,2145037.948,0.024881531206247587,0.01658984681724185,5,2,1,0,0
2017-05-17,600519.SH,429.0,430.19,424.88,426.6,27515.21,1174696.177,-0.008217433485075532,0.010850839369556553,5,2,2,0,0
2017-05-18,600519.SH,425.05,430.7,425.01,429.54,24300.8,1040535.48,0.0068680625988983834,0.010259703041852752,5,2,3,0,0
2017-05-19,600519.SH,429.57,441.8,429.57,440.82,38310.83,1672948.423,0.02592176022409287,0.012591282839549578,5,2,4,0,0
2017-05-22,600519.SH,439.04,446.01,436.2,441.78,35321.49,1560087.945,0.0021753917484392815,0.006038114129048644,5,2,0,1,0
2017-05-23,600519.SH,442.25,454.47,442.25,454.2,48454.39,2178738.025,0.027725609062777323,0.027268982563296795,5,2,1,0,0
2017-05-24,600519.SH,452.9,456.48,446.0,450.32,40226.18,1812513.084,-0.008579188515686731,0.01749114773085836,5,2,2,0,0
2017-05-25,600519.SH,448.71,452.96,447.5,450.6,28898.42,1299628.591,0.0006215868423726789,-0.007435049387437331,5,2,3,0,0
2017-05-26,600519.SH,450.82,455.6,448.0,451.92,27386.64,1237323.135,0.0029251450188629846,-0.00032331604132718184,5,2,4,0,0
